ILLIQ,PE,PB,PS,CirculatedMarketValue,ChangeRatio,Liquidility
0.004303,29.512186,1.688691,0.598547,16467666042.44,0.01929,9.3e-05
0.011059,28.395005,1.624766,0.575889,15844284362.6,-0.03785,9.6e-05
0.005875,28.045886,1.604789,0.568809,15649477587.65,-0.0123,9.1e-05
0.001758,27.976062,1.600794,0.567393,15610516232.66,-0.00249,8.2e-05
0.008103,28.301907,1.619439,0.574001,15792335889.28,0.01165,8.2e-05
0.005203,28.138985,1.610116,0.570697,15701426060.97,-0.00576,7.9e-05
0.007455,27.720042,1.586144,0.5622,15467657931.03,-0.01489,7.8e-05
0.004619,27.906239,1.596799,0.565976,15571554877.67,0.00672,7.6e-05
0.000699,27.882964,1.595467,0.565504,15558567759.34,-0.00083,7e-05
0.012542,27.324374,1.563504,0.554175,15246876919.42,-0.02003,7.4e-05
0.005535,27.138177,1.55285,0.550399,15142979972.78,-0.00681,7.3e-05
0.008375,27.417472,1.568831,0.556064,15298825392.74,0.01029,7.4e-05
0.01193,27.068353,1.548855,0.548983,15104018617.79,-0.01273,7.6e-05
0.01365,26.626136,1.523551,0.540014,14857263369.52,-0.01634,8e-05
0.007731,26.835607,1.535537,0.544263,14974147434.49,0.00787,8e-05
0.009946,27.231275,1.558177,0.552287,15194928446.1,0.01474,8.1e-05
0.005475,27.464021,1.571495,0.557008,15324799629.4,0.00855,7.9e-05
0.011113,26.370115,1.508902,0.534822,14714405067.89,-0.03983,8.1e-05
0,26.370115,1.508902,0.534822,14714405067.89,0,7.7e-05
0.010399,26.020996,1.488925,0.527741,14519598292.94,-0.01324,0.000104
0.00855,25.671878,1.468948,0.520661,14324791517.99,-0.01342,9.5e-05
0.007153,25.415857,1.454299,0.515468,14181933216.36,-0.00997,8.7e-05
0.012001,25.695152,1.47028,0.521133,14337778636.32,0.01099,9.5e-05
0.006883,25.555505,1.462289,0.5183,14259855926.34,-0.00543,9e-05
0.002726,25.602054,1.464953,0.519244,14285830163,0.00182,8e-05
0.008039,25.764976,1.474275,0.522549,14376739991.31,0.00636,8e-05
0.000893,25.741701,1.472944,0.522077,14363752872.98,-0.0009,7.1e-05
0.013986,25.439132,1.455631,0.51594,14194920334.69,-0.01175,7.8e-05
0.001106,25.415857,1.454299,0.515468,14181933216.36,-0.00091,7.2e-05
0.02875,24.694345,1.413014,0.500835,13779332548.13,-0.02839,9.1e-05
0.010474,24.531422,1.403691,0.497531,13688422719.82,-0.0066,9.2e-05
0.020572,24.810718,1.419673,0.503195,13844268139.78,0.01139,0.000101
0.004821,24.740894,1.415677,0.501779,13805306784.79,-0.00281,9.7e-05
0.016479,24.508148,1.402359,0.497059,13675435601.49,-0.00941,0.000102
0.005132,24.415049,1.397032,0.49517,13623487128.17,-0.0038,9.9e-05
0.031502,23.926283,1.369065,0.485258,13350757643.24,-0.02002,0.000111
0.030038,24.764168,1.417009,0.502251,13818293903.12,0.03502,0.000122
0.012879,24.531422,1.403691,0.497531,13688422719.82,-0.0094,0.000122
0.005225,24.438324,1.398364,0.495642,13636474246.5,-0.0038,0.000119
0.00516,24.3685,1.394369,0.494226,13597512891.51,-0.00286,0.000116
0.035891,23.763361,1.359743,0.481953,13259847814.93,-0.02483,0.000359
0.00192,23.786635,1.361074,0.482425,13272834933.26,0.00098,0.000189
0.016358,24.065931,1.377056,0.48809,13428680353.22,0.01174,0.000181
0.015144,24.321951,1.391705,0.493282,13571538654.85,0.01064,0.000173
0.011037,24.554697,1.405023,0.498003,13701409838.15,0.00957,0.000161
0.009324,24.717619,1.414345,0.501307,13792319666.46,0.00664,0.000149
0.009988,24.508148,1.402359,0.497059,13675435601.49,-0.00847,0.000142
0.020115,24.065931,1.377056,0.48809,13428680353.22,-0.01804,0.00015
0.011862,23.879734,1.366402,0.484313,13324783406.58,-0.00774,0.000146
0.009729,23.763361,1.359743,0.481953,13259847814.93,-0.00487,0.000141
0.021716,23.344418,1.335771,0.473457,13026079684.99,-0.01763,0.000148
0.016936,23.018574,1.317126,0.466848,12844260028.37,-0.01396,0.00015
0.020216,23.390967,1.338434,0.474401,13052053921.65,0.01618,0.000154
0.010278,23.530615,1.346425,0.477233,13129976631.63,0.00597,0.00015
0.030735,22.669455,1.297149,0.459767,12649453253.42,-0.0366,0.000161
0.033128,22.017766,1.25986,0.44655,12285813940.18,-0.02875,0.000171
0.034801,22.622906,1.294486,0.458823,12623479016.76,0.02748,0.000348
0.007809,22.762553,1.302476,0.461656,12701401726.74,0.00617,0.000213
0.018032,22.553082,1.29049,0.457407,12584517661.77,-0.0092,0.000202
0.024226,23.041848,1.318458,0.46732,12857247146.7,0.02167,0.000212
0.001565,23.065123,1.319789,0.467792,12870234265.03,0.00101,0.000173
0.014485,22.902201,1.310467,0.464488,12779324436.72,-0.00706,0.000168
0,22.902201,1.310467,0.464488,12779324436.72,0,0.000144
0.015581,23.088398,1.321121,0.468264,12883221383.36,0.00813,0.000146
0.01183,23.390967,1.338434,0.474401,13052053921.65,0.0131,0.000143
0.007566,23.530615,1.346425,0.477233,13129976631.63,0.00597,0.000136
0.013101,23.833185,1.363738,0.483369,13298809169.92,0.01286,0.000135
0.003944,23.926283,1.369065,0.485258,13350757643.24,0.00391,0.000127
0,23.926283,1.369065,0.485258,13350757643.24,0,0.000118
0.009928,23.786635,1.361074,0.482425,13272834933.26,-0.00584,0.000116
0.011741,23.577164,1.349088,0.478177,13155950868.29,-0.00881,0.000116
0.011702,23.437517,1.341098,0.475345,13078028158.31,-0.00592,0.000116
0.005499,23.367693,1.337102,0.473929,13039066803.32,-0.00298,0.000113
0.002128,23.344418,1.335771,0.473457,13026079684.99,-0.001,0.000108
0.005545,23.414242,1.339766,0.474873,13065041039.98,0.00299,0.000105
0,23.414242,1.339766,0.474873,13065041039.98,0,0.0001
0.017984,23.833185,1.363738,0.483369,13298809169.92,0.01789,0.000104
0.006307,23.740086,1.358411,0.481481,13246860696.6,-0.00391,0.000102
0.014868,24.694345,1.413014,0.500835,13779332548.13,0.0402,0.000149
0.003246,24.903816,1.425,0.505083,13896216613.1,0.00848,9.1e-05
0.00265,25.043464,1.43299,0.507915,13974139323.08,0.00561,6.9e-05
0.000407,25.066738,1.434322,0.508388,13987126441.41,0.00093,5.3e-05
0.002235,25.159836,1.439649,0.510276,14039074914.73,0.00371,4.7e-05
0.010322,24.903816,1.425,0.505083,13896216613.1,-0.01018,5.6e-05
0.003665,25.043464,1.43299,0.507915,13974139323.08,0.00561,5.3e-05
0.002312,25.113287,1.436986,0.509332,14013100678.07,0.00279,5e-05
0.006291,25.415857,1.454299,0.515468,14181933216.36,0.01205,5.1e-05
0.005286,25.741701,1.472944,0.522077,14363752872.98,0.01282,5.1e-05
0.012876,25.090013,1.435654,0.50886,14000113559.74,-0.02532,5.8e-05
0.005915,25.276209,1.446308,0.512636,14104010506.38,0.00742,5.8e-05
0.009403,24.97364,1.428995,0.506499,13935177968.09,-0.01197,6.1e-05
0.023846,24.345226,1.393037,0.493754,13584525773.18,-0.02516,7.4e-05
0.015814,24.740894,1.415677,0.501779,13805306784.79,0.01625,7.9e-05
0.006142,25.043464,1.43299,0.507915,13974139323.08,0.01223,7.8e-05
0.008021,25.392582,1.452967,0.514996,14168946098.03,0.01394,7.8e-05
0.010947,24.927091,1.426331,0.505555,13909203731.43,-0.01833,8e-05
0.010005,25.299484,1.44764,0.513108,14116997624.71,0.01494,8.1e-05
0.00478,25.090013,1.435654,0.50886,14000113559.74,-0.00828,8e-05
0.010257,24.717619,1.414345,0.501307,13792319666.46,-0.01484,8.1e-05
0.008239,25.043464,1.43299,0.507915,13974139323.08,0.01318,8.1e-05
0.006737,19.863375,4.566832,1.524241,90287371100.04,-0.07669,6.7e-05
0.001241,20.282378,4.663166,1.556394,92191916831.88,0.02109,4e-05
0.000298,20.347848,4.678218,1.561418,92489502102.48,0.00323,2.8e-05
0.022401,18.986087,4.365133,1.456922,86299728474,-0.06692,7.7e-05
0.001797,19.536029,4.491571,1.499122,88799444747.04,0.02897,6.5e-05
0.002718,18.881336,4.341049,1.448883,87001183316.04,-0.03351,5.9e-05
0.001725,19.143213,4.401258,1.468979,88207857148.44,0.01387,5.3e-05
0.002269,18.855148,4.335029,1.446874,86880515932.8,-0.01505,4.9e-05
0.001639,19.156307,4.404269,1.469984,88268190840.06,0.01597,4.5e-05
0.003819,18.684928,4.295893,1.433812,86096177941.74,-0.02461,4.5e-05
0.000135,18.671834,4.292882,1.432807,86035844250.12,-0.0007,4.1e-05
0.003883,19.221776,4.419321,1.475007,88569859298.16,0.02945,4.1e-05
0.00369,18.737304,4.307935,1.437831,86337512708.22,-0.0252,4e-05
0.003198,18.331394,4.214611,1.406683,84467168268,-0.02166,4e-05
0,18.331394,4.214611,1.406683,84467168268,0,3.7e-05
0.000155,18.344488,4.217621,1.407688,84527501959.62,0.00071,3.5e-05
0.007837,16.995821,3.907547,1.304196,78313131722.76,-0.07352,3.7e-05
0.000279,17.035103,3.916578,1.30721,78494132797.62,0.00231,3.5e-05
0.002426,16.812507,3.8654,1.290129,77468460040.08,-0.01307,3.5e-05
0.00555,17.4672,4.015922,1.340368,80485144621.08,0.03894,3.6e-05
0.00216,17.323167,3.982807,1.329315,79821474013.26,-0.00825,2.2e-05
0.004609,17.611232,4.049037,1.35142,81148815228.9,0.01663,3.4e-05
0.003855,17.427918,4.006891,1.337354,80304143546.22,-0.01041,3.5e-05
0.003039,17.611232,4.049037,1.35142,81148815228.9,0.01052,3.4e-05
0.002998,17.493388,4.021943,1.342377,80605812004.32,-0.00669,3.3e-05
0.005701,17.23151,3.961734,1.322282,79399138171.92,-0.01497,3.7e-05
0.006187,17.715983,4.073121,1.359459,81631484761.86,0.02812,4.1e-05
0.003118,18.017142,4.142361,1.382568,83019159669.12,0.017,4e-05
0.00241,17.846922,4.103225,1.369506,82234821678.06,-0.00945,3.8e-05
0.00212,17.742171,4.079141,1.361468,81752152145.1,-0.00587,3.6e-05
0.003714,18.121892,4.166444,1.390607,83501829202.08,0.0214,3.6e-05
0.003273,17.886203,4.112256,1.372521,82415822752.92,-0.01301,3.6e-05
0.002776,18.187362,4.181496,1.39563,83803497660.18,0.01684,3.5e-05
0.008579,16.982727,3.904536,1.303191,78252798031.14,-0.06623,3.9e-05
0.001957,17.139854,3.940661,1.315248,78976802330.58,0.00925,3.8e-05
0.001129,17.008915,3.910557,1.305201,78373465414.38,-0.00764,3.6e-05
0.003334,17.244604,3.964745,1.323287,79459471863.54,0.01386,3.3e-05
0.004245,17.846922,4.103225,1.369506,82234821678.06,0.03493,3.8e-05
0.001836,18.134986,4.169455,1.391611,83562162893.7,0.01614,3.1e-05
0.001963,18.789679,4.319976,1.44185,86578847474.7,0.0361,2.8e-05
0.001326,18.619459,4.280841,1.428788,85794509483.64,-0.00906,2.5e-05
0.003045,18.292113,4.20558,1.403669,84286167193.14,-0.01758,2.6e-05
0.004636,17.755265,4.082152,1.362473,81812485836.72,-0.02935,2.9e-05
0.002526,17.585045,4.043016,1.349411,81028147845.66,-0.00959,2.9e-05
0.001636,17.493388,4.021943,1.342377,80605812004.32,-0.00521,2.7e-05
0.002854,17.80764,4.094194,1.366492,82053820603.2,0.01796,2.7e-05
0.004293,18.65874,4.289872,1.431802,85975510558.5,0.04779,2.9e-05
0.003045,18.252831,4.196548,1.400654,84105166118.28,-0.02175,2.9e-05
0.001978,18.462333,4.244715,1.416731,85070505184.2,0.01148,2.8e-05
0.001817,18.711116,4.301914,1.435821,86216845324.98,0.01348,2.8e-05
0.002294,19.103931,4.392227,1.465965,88026856073.58,0.02099,2.7e-05
0.002874,18.842054,4.332018,1.445869,86820182241.18,-0.01371,2.7e-05
0.00197,19.012275,4.371154,1.458931,87604520232.24,0.00903,2.7e-05
0.003782,18.48852,4.250736,1.41874,85191172567.44,-0.02755,2.7e-05
0.001222,18.55399,4.265788,1.423764,85492841025.54,0.00354,2.7e-05
0.000825,18.462333,4.244715,1.416731,85070505184.2,-0.00494,2.6e-05
0.002945,18.252831,4.196548,1.400654,84105166118.28,-0.01135,2.6e-05
0.004864,18.72421,4.304924,1.436826,86277179016.6,0.02582,2.7e-05
0.001705,19.077744,4.386206,1.463955,87906188690.34,0.01888,2.7e-05
0.000884,18.946805,4.356102,1.453907,87302851774.14,-0.00686,9e-06
0.001755,19.247964,4.425342,1.477017,88690526681.4,0.01589,1.3e-05
0.000632,19.182495,4.410289,1.471993,88388858223.3,-0.0034,1.1e-05
0.002918,18.907524,4.34707,1.450893,87121850699.28,-0.01433,1.5e-05
0.00174,18.776585,4.316966,1.440845,86518513783.08,-0.00693,1.6e-05
0.002608,19.012275,4.371154,1.458931,87604520232.24,0.01255,1.8e-05
0.001808,18.907524,4.34707,1.450893,87121850699.28,-0.00551,1.8e-05
0.000302,18.972993,4.362122,1.455917,87423519157.38,0.00346,1.6e-05
0.002408,19.130119,4.398248,1.467974,88147523456.82,0.00828,1.7e-05
0.000864,19.06465,4.383195,1.46295,87845854998.72,-0.00342,1.6e-05
0.003227,18.842054,4.332018,1.445869,86820182241.18,-0.01168,1.7e-05
0.00177,18.972993,4.362122,1.455917,87423519157.38,0.00695,1.7e-05
0.002581,18.501614,4.253747,1.419745,85251506259.06,-0.02484,1.8e-05
0.001176,18.423051,4.235684,1.413716,84889504109.34,-0.00425,1.8e-05
0.003042,18.580177,4.271809,1.425774,85613508408.78,0.00853,1.8e-05
0,18.580177,4.271809,1.425774,85613508408.78,0,1.7e-05
0.000322,18.593271,4.27482,1.426778,85673842100.4,0.0007,1.6e-05
0.003041,18.842054,4.332018,1.445869,86820182241.18,0.01338,1.7e-05
0.001983,19.169401,4.407279,1.470988,88328524531.68,0.01737,1.7e-05
0.00187,19.680061,4.524686,1.510175,90681538504.86,0.02664,1.7e-05
0.001585,20.15144,4.633062,1.546346,92853551403.18,0.02395,1.6e-05
0.001455,19.91575,4.578874,1.52826,91767544954.02,-0.0117,1.5e-05
0.001701,20.15144,4.633062,1.546346,92853551403.18,0.01183,1.6e-05
0.003141,19.051556,4.380185,1.461945,87785521307.1,-0.05458,2.9e-05
0.000452,19.103931,4.392227,1.465965,88026856073.58,0.00275,2.4e-05
0.003817,19.994313,4.596936,1.534289,92129547103.74,0.04661,2.6e-05
0.000677,20.203815,4.645103,1.550365,93094886169.66,0.01048,2.4e-05
0.001105,20.033595,4.605968,1.537303,92310548178.6,-0.00843,2.2e-05
0.00229,19.719343,4.533717,1.513189,90862539579.72,-0.01569,2.2e-05
0.004314,20.269284,4.660156,1.555389,93396554627.76,0.02789,2.4e-05
0.001781,20.099064,4.62102,1.542327,92612216636.7,-0.0084,2.4e-05
0.001993,19.811,4.55479,1.520222,91284875421.06,-0.01433,2.3e-05
0.001262,19.889563,4.572853,1.526251,91646877570.78,0.00397,2.2e-05
0.003004,20.125252,4.627041,1.544337,92732884019.94,0.01185,2.3e-05
0.000675,20.190721,4.642093,1.549361,93034552478.04,0.00325,2.2e-05
0.004528,19.98122,4.593926,1.533284,92069213412.12,-0.01038,2.3e-05
0.002664,19.732436,4.536728,1.514194,90922873271.34,-0.01245,2.4e-05
0.000324,19.706249,4.530707,1.512184,90802205888.1,-0.00133,2.2e-05
0.001282,19.758624,4.542749,1.516203,91043540654.58,0.00266,2.2e-05
0.002609,19.640779,4.515655,1.50716,90500537430,-0.00596,2.2e-05
0.003985,20.177627,4.639083,1.548356,92974218786.42,0.02733,2.3e-05
0.000658,20.099064,4.62102,1.542327,92612216636.7,-0.00389,7e-06
0.001807,20.334754,4.675208,1.560413,93698223085.86,0.01173,1.2e-05
0.002771,21.316793,4.900991,1.635771,98223249957.36,0.04829,1.7e-05
0.000837,21.146573,4.861855,1.622709,97438911966.3,-0.00799,1.5e-05
0.002286,21.487013,4.940126,1.648833,99007587948.42,0.0161,1.7e-05
0.001798,21.316793,4.900991,1.635771,98223249957.36,-0.00792,1.7e-05
0.005864,20.675194,4.753479,1.586537,95266899067.98,-0.0301,2.3e-05
0.003695,21.028728,4.834761,1.613666,96895908741.72,0.0171,2.5e-05
0.001381,21.251323,4.885938,1.630747,97921581499.26,0.01059,2.3e-05
0.000406,21.290605,4.89497,1.633762,98102582574.12,0.00185,2.2e-05
0.001028,21.369168,4.913032,1.63979,98464584723.84,0.00369,2e-05
0.000164,21.382262,4.916043,1.640795,98524918415.46,0.00061,1.9e-05
0.000336,21.356074,4.910022,1.638786,98404251032.22,-0.00122,1.8e-05
0.000209,21.369168,4.913032,1.63979,98464584723.84,0.00061,1.7e-05
0.003313,21.094197,4.849813,1.61869,97197577199.82,-0.01287,1.8e-05
0.003934,20.701382,4.7595,1.588547,95387566451.22,-0.01862,1.9e-05
0.005568,21.316793,4.900991,1.635771,98223249957.36,0.02973,2.1e-05
0.000153,21.329886,4.904001,1.636776,98283583648.98,0.00061,2e-05
0.001812,21.552482,4.955178,1.653857,99309256406.52,0.01044,2e-05
0.001998,21.827453,5.018398,1.674957,100576263930.54,0.01276,2e-05
0.002134,22.167893,5.096669,1.701082,102144939912.66,0.0156,2.1e-05
0.000306,22.220268,5.108711,1.705101,102386274679.14,0.00236,1.2e-05
0.000271,22.25955,5.117742,1.708115,102567275754,0.00177,9e-06
0.002329,22.691647,5.217086,1.741272,104558287577.46,0.01941,1.3e-05
0.000217,22.730929,5.226118,1.744287,104739288652.32,0.00173,1.1e-05
0.000477,22.665459,5.211066,1.739263,104437620194.22,-0.00288,1e-05
0.002168,23.372528,5.373629,1.793521,107695639541.7,0.0312,1.1e-05
0.002298,24.354567,5.599412,1.868879,112220666413.2,0.04202,1.3e-05
0.001241,23.961751,5.509099,1.838735,110410655664.6,-0.01613,1.3e-05
0.001806,24.406942,5.611454,1.872898,112462001179.68,0.01858,1.3e-05
0.00092,24.223628,5.569307,1.858831,111617329497,-0.00751,1.3e-05
0.002085,23.752249,5.460932,1.822659,109445316598.68,-0.01946,1.4e-05
0.001876,23.136838,5.319441,1.775435,106609633092.54,-0.02591,1.4e-05
0.001192,23.359434,5.370619,1.792516,107635305850.08,0.00962,1.4e-05
0.000428,23.424903,5.385671,1.79754,107936974308.18,0.0028,1.3e-05
0.002433,22.979712,5.283316,1.763377,105885628793.1,-0.01901,1.4e-05
0.002667,23.359434,5.370619,1.792516,107635305850.08,0.01652,1.5e-05
0.00344,24.36766,5.602422,1.869883,112281000104.82,0.04316,1.6e-05
0.001553,23.712968,5.4519,1.819645,109264315523.82,-0.02687,1.6e-05
0.002018,24.472411,5.626506,1.877922,112763669637.78,0.03203,1.6e-05
0.000722,24.276003,5.581349,1.86285,111858664263.48,-0.00803,1.6e-05
0.003319,23.582029,5.421796,1.809597,108660978607.62,-0.02859,3.3e-05
0.001164,23.34634,5.367608,1.791511,107574972158.46,-0.00999,2.2e-05
0.00131,23.542748,5.412765,1.806583,108479977532.76,0.00841,1.9e-05
0.000691,23.464185,5.394702,1.800554,108117975383.04,-0.00334,1.6e-05
0.001551,23.634405,5.433838,1.813616,108902313374.1,0.00725,1.6e-05
0.000364,23.673686,5.442869,1.81663,109083314448.96,0.00166,1.4e-05
0.002807,24.145065,5.551245,1.852802,111255327347.28,0.01991,1.6e-05
0.002581,23.870094,5.488026,1.831702,109988319823.26,-0.01139,1.7e-05
0.000958,23.778437,5.466953,1.824669,109565983981.92,-0.00384,1.6e-05
0.000208,23.739155,5.457921,1.821654,109384982907.06,-0.00165,1.5e-05
0.001724,24.223628,5.569307,1.858831,111617329497,0.02041,1.5e-05
0.00046,24.36766,5.602422,1.869883,112281000104.82,0.00595,1.4e-05
7.8e-05,24.354567,5.599412,1.868879,112220666413.2,-0.00054,1.3e-05
0.001971,23.673686,5.442869,1.81663,109083314448.96,-0.02796,1.4e-05
0.001495,23.424903,5.385671,1.79754,107936974308.18,-0.01051,1.4e-05
0.001312,23.660592,5.439859,1.815626,109022980757.34,0.01006,1.4e-05
0.000379,23.621311,5.430827,1.812611,108841979682.48,-0.00166,1.3e-05
0.001402,23.477278,5.397713,1.801559,108178309074.66,-0.0061,1.3e-05
0.000184,23.451091,5.391692,1.799549,108057641691.42,-0.00112,1.3e-05
0,23.451091,5.391692,1.799549,108057641691.42,0,1.2e-05
0.002282,22.036955,5.066565,1.691034,101541602996.46,-0.0603,1.2e-05
0.000386,22.128612,5.087638,1.698067,101963938837.8,0.00416,1.2e-05
0.000482,22.063142,5.072585,1.693043,101662270379.7,-0.00296,1.2e-05
0.001737,21.866734,5.027429,1.677972,100757265005.4,-0.0089,1.7e-05
0.001517,21.565576,4.958189,1.654862,99369590098.14,-0.01377,1.6e-05
0.00102,21.40845,4.922064,1.642805,98645585798.7,-0.00729,1.4e-05
0.002336,21.91911,5.039471,1.681991,100998599771.88,0.02385,1.7e-05
0.000869,21.788171,5.009366,1.671943,100395262855.68,-0.00597,1.5e-05
0.00184,21.604857,4.96722,1.657876,99550591173,-0.00841,1.6e-05
0.001508,21.460825,4.934105,1.646824,98886920565.18,-0.00667,1.5e-05
0.002959,20.910883,4.807667,1.604623,96352905517.14,-0.02563,1.7e-05
0.000943,20.989446,4.82573,1.610652,96714907666.86,0.00376,1.6e-05
0.00091,21.094197,4.849813,1.61869,97197577199.82,0.00499,1.6e-05
0.002519,22.639272,5.205045,1.737253,104316952810.98,0.07325,2.5e-05
0.000514,22.861867,5.256222,1.754335,105342625568.52,0.00983,1.5e-05
0.001856,24.315285,5.590381,1.865864,112039665338.34,0.06357,1.6e-05
0.000646,23.974845,5.512109,1.83974,110470989356.22,-0.014,1.4e-05
0.001852,23.320152,5.361587,1.789502,107454304775.22,-0.02731,1.5e-05
0.001104,23.555841,5.415775,1.807588,108540311224.38,0.01011,1.4e-05
0.000511,23.660592,5.439859,1.815626,109022980757.34,0.00445,5e-06
0.001411,23.411809,5.38266,1.796535,107876640616.56,-0.01051,1e-05
0.00034,23.359434,5.370619,1.792516,107635305850.08,-0.00224,8e-06
0.000825,23.568935,5.418786,1.808592,108600644916,0.00897,8e-06
0,23.568935,5.418786,1.808592,108600644916,0,6e-06
0.000188,23.595123,5.424807,1.810602,108721312299.24,0.00111,5e-06
0.000696,23.464185,5.394702,1.800554,108117975383.04,-0.00555,6e-06
0.000731,23.568935,5.418786,1.808592,108600644916,0.00446,6e-06
0.000204,23.595123,5.424807,1.810602,108721312299.24,0.00111,5e-06
0.001359,23.254683,5.346535,1.784478,107152636317.12,-0.01443,6e-06
0.001453,23.529654,5.409754,1.805578,108419643841.14,0.01182,7e-06
0.000194,23.555841,5.415775,1.807588,108540311224.38,0.00111,7e-06
0.000759,23.660592,5.439859,1.815626,109022980757.34,0.00445,7e-06
0.003495,23.398715,5.37965,1.79553,107816306924.94,-0.01107,9e-06
0.001533,23.215401,5.337504,1.781463,106971635242.26,-0.00783,9e-06
0.001185,23.333246,5.364598,1.790506,107514638466.84,0.00508,9e-06
0,23.333246,5.364598,1.790506,107514638466.84,0,9e-06
0.002033,24.747382,5.689725,1.899022,114030677161.8,0.06061,9e-06
0.000556,24.511693,5.635537,1.880936,112944670712.64,-0.00952,9e-06
0.00014,24.236722,5.572318,1.859836,111677663188.62,-0.01122,9e-06
0.000785,26.318644,6.050977,2.019595,121270720156.2,0.0859,9e-06
0.000236,25.899641,5.954643,1.987442,119340042024.36,-0.01592,8e-06
0.000163,26.148424,6.011842,2.006533,120486382165.14,0.00961,2e-06
0.001126,25.166385,5.786059,1.931175,115961355293.64,-0.03756,6e-06
0.001569,23.608217,5.427817,1.811607,108781645990.86,-0.06191,1e-05
0.000255,23.712968,5.4519,1.819645,109264315523.82,0.00444,8e-06
0.001432,24.26291,5.578339,1.861845,111798330571.86,0.02319,9e-06
0.001504,23.961751,5.509099,1.838735,110410655664.6,-0.01241,1e-05
0,23.961751,5.509099,1.838735,110410655664.6,0,9e-06
